364515470|41.999326|2.620295
364515475|41.999419|2.619868
364515479|41.999623|2.619268
364515484|41.999710|2.618804
364515494|41.999821|2.618321
364515501|41.999927|2.617993
364515504|41.999939|2.617733
364515508|41.999988|2.617443
364515513|42.000044|2.617220
364515516|42.000329|2.616954
364515522|42.000452|2.616768
364515526|42.000471|2.616403
364515530|42.000459|2.616020
364515536|42.000459|2.615729
364515540|42.000483|2.615333
364515545|42.000570|2.615030
364515552|42.000694|2.614869
364515557|42.000861|2.614584
364515560|42.000861|2.614225
364515563|42.000805|2.613712
364515568|42.000768|2.613396
